catalog_name	family	copy	LG
54135	08	x1	12
54135	09	x1	0
54148	08	x1	7
54148	09	x1	0
54208	08	x1	27
54208	09	x1	0
54224	08	x1	37
54243	01	x1	0
54315	08	x1	28
54315	08	x2	10
54315	09	x1	0
54356	08	x1	37
54365	09	x1	0
54390	09	x1	0
54402	01	x1	0
54402	08	x1	7
54402	08	x2	0
54402	09	x1	0
54413	01	x1	0
54413	08	x1	0
54413	09	x1	0
54446	01	x1	0
54446	01	x2	0
54446	09	x1	0
54446	09	x2	0
54453	09	x1	0
54474	01	x1	0
54474	08	x1	22
54474	09	x1	0
54474	09	x2	0
54493	01	x1	0
54493	09	x1	0
54540	01	x1	0
54540	01	x2	0
54540	08	x1	11
54540	09	x1	0
54540	09	x2	0
54552	01	x1	0
54552	01	x2	0
54552	09	x1	0
54552	09	x2	0
54555	01	x1	0
54555	08	x1	2
5456	01	x1	0
5456	08	x1	12
54583	01	x1	0
54583	09	x1	0
54703	08	x1	11
5470	09	x1	0
54743	01	x1	0
54743	09	x1	0
54755	01	x1	0
54755	01	x2	0
54755	08	x1	10
54760	09	x1	0
54786	08	x1	28
54787	01	x1	0
54787	09	x1	0
54797	01	x1	0
54797	08	x1	3
54797	09	x1	0
54810	09	x1	0
54836	01	x1	0
54836	08	x1	12
54836	08	x2	22
54845	01	x1	0
54845	08	x1	5
54873	09	x1	0
54907	09	x1	0
54936	09	x1	0
54964	09	x1	0
54979	09	x1	0
54	01	x1	0
55020	01	x1	0
55020	08	x1	27
55020	09	x1	0
55020	09	x2	0
55021	08	x1	29
55026	09	x1	0
55104	01	x1	0
55104	09	x1	0
55155	08	x1	28
55169	01	x1	0
55169	08	x1	3
55169	09	x1	0
55192	08	x1	7
55192	09	x1	0
5520	09	x1	0
55242	01	x1	0
55242	09	x1	0
55267	08	x1	22
55291	08	x1	22
55291	09	x1	0
55299	09	x1	0
5533	01	x1	0
5533	08	x1	7
55367	01	x1	0
55367	09	x1	0
55399	01	x1	0
55399	01	x2	0
55408	09	x1	0
55469	08	x1	4
55475	01	x1	0
55475	08	x1	5
55475	09	x1	0
55481	08	x1	1
55498	08	x1	34
55498	09	x1	0
55507	01	x1	0
55507	08	x1	27
55507	09	x1	0
55510	08	x1	14
55522	01	x1	0
55522	08	x1	11
55522	09	x1	0
55561	01	x1	0
55561	09	x1	0
55585	08	x1	27
55585	09	x1	0
55602	01	x1	0
55602	08	x1	11
55602	09	x1	0
55608	09	x1	0
55615	08	x1	28
55640	08	x1	37
55640	09	x1	0
55671	09	x1	0
55686	09	x1	0
55712	09	x1	0
55741	08	x1	7
55778	09	x1	0
55791	08	x1	7
55791	09	x1	0
55791	09	x2	0
55826	08	x1	24
55860	09	x1	0
55933	09	x1	0
55967	01	x1	0
55967	01	x2	0
55967	08	x1	9
56002	01	x1	0
56002	09	x1	0
56018	08	x1	9
56018	09	x1	0
56047	09	x1	0
56205	08	x1	9
56216	09	x1	0
56229	01	x1	0
56229	09	x1	0
56271	08	x1	26
56276	01	x1	0
56276	08	x1	27
56327	08	x1	35
56384	01	x1	0
56384	08	x1	20
56446	08	x1	25
56507	08	x1	14
56516	01	x1	0
56565	09	x1	0
56591	08	x1	2
56591	09	x1	0
56629	08	x1	28
56629	09	x1	0
56630	09	x1	0
56642	01	x1	0
56642	09	x1	0
56653	01	x1	0
56653	08	x1	11
56657	01	x1	0
56657	01	x2	0
56688	01	x1	0
56696	01	x1	0
56696	08	x1	6
56713	08	x1	10
56713	08	x2	28
56713	09	x1	0
56713	09	x2	0
56756	08	x1	7
56816	01	x1	0
56816	09	x1	0
56909	08	x1	2
56909	09	x1	0
56926	01	x1	0
56969	01	x1	0
56969	08	x1	28
56969	09	x1	0
56997	08	x1	0
57022	01	x1	0
57022	01	x2	0
57022	08	x1	2
57022	08	x2	12
57031	01	x1	0
57031	09	x1	0
57059	09	x1	0
57059	09	x2	0
57095	08	x1	22
57095	09	x1	0
57107	08	x1	35
57143	01	x1	0
57143	01	x2	0
57143	09	x1	0
57169	01	x1	0
57206	08	x1	37
57206	09	x1	0
57225	08	x2	36
57275	09	x1	0
57303	01	x1	0
57303	08	x1	27
57305	01	x1	0
57365	01	x1	0
57367	09	x1	0
57397	08	x1	13
57400	09	x1	0
57405	08	x1	6
57405	09	x1	0
57439	01	x1	0
57439	08	x1	0
57439	09	x1	0
57564	01	x1	0
57564	09	x1	0
57590	01	x1	0
57590	08	x1	35
57595	09	x1	0
57595	09	x2	0
57616	09	x1	0
57629	01	x1	0
57629	09	x1	0
57631	08	x1	35
57631	09	x1	0
57659	01	x1	0
57659	08	x1	14
57659	09	x1	0
57665	08	x1	22
57665	09	x1	0
57768	01	x1	0
57836	01	x1	0
57836	09	x1	0
57892	08	x1	9
57902	01	x1	0
57919	08	x1	12
57921	01	x1	0
57921	09	x1	0
57923	08	x1	22
57923	09	x1	0
57984	09	x1	0
58009	09	x1	0
58030	01	x1	0
58030	09	x1	0
58034	08	x1	12
58034	08	x2	2
58034	09	x1	0
58056	09	x1	0
58067	08	x1	10
58067	08	x2	28
58090	09	x1	0
58135	08	x1	22
58136	01	x1	0
58136	08	x1	10
58136	09	x1	0
58149	01	x1	0
58206	09	x1	0
58267	08	x1	0
58267	09	x1	0
58279	01	x1	0
58279	08	x1	12
58279	09	x1	0
58283	01	x1	0
58290	09	x1	0
58329	01	x1	0
58329	09	x1	0
58366	01	x1	0
58366	08	x1	9
58366	09	x1	0
58390	01	x1	0
58390	09	x1	0
58391	01	x1	0
58391	09	x1	0
5842	01	x1	0
5842	08	x1	10
5842	09	x1	0
58470	09	x1	0
58471	08	x1	27
58471	09	x1	0
58480	01	x1	0
58480	08	x1	0
58480	09	x1	0
584	01	x1	0
584	09	x1	0
58572	01	x1	0
58576	09	x1	0
58589	08	x1	35
58606	08	x1	11
58631	01	x1	0
58631	08	x1	6
58637	09	x1	0
58637	09	x2	0
58650	08	x1	13
58679	08	x1	36
58679	08	x2	36
58679	09	x1	0
58679	09	x2	0
58695	01	x1	0
58695	09	x1	0
58700	08	x1	27
58700	09	x1	0
58726	08	x1	21
58727	08	x1	2
58727	09	x1	0
58834	01	x1	0
58834	01	x2	0
58868	09	x1	0
58885	09	x1	0
58900	08	x2	7
58900	09	x1	0
58922	01	x1	0
58922	01	x2	0
58922	09	x1	0
58922	09	x2	0
58941	01	x1	0
58941	09	x1	0
58944	09	x1	0
59008	01	x1	0
59020	08	x1	11
59020	08	x2	27
59060	08	x1	0
59060	09	x1	0
59090	08	x1	7
59103	01	x1	0
59118	01	x1	0
59126	08	x1	19
59126	09	x1	0
59153	01	x1	0
59153	09	x1	0
59189	08	x1	12
59194	01	x1	0
59194	01	x2	0
59194	08	x1	0
59197	08	x1	11
59197	09	x1	0
5923	08	x1	28
59309	08	x1	20
59316	08	x1	4
59327	01	x1	0
59339	09	x1	0
59339	09	x2	0
59407	08	x1	28
59407	08	x2	10
59407	09	x1	0
59417	01	x1	0
59417	01	x2	0
59489	09	x1	0
59491	08	x1	22
59544	01	x1	0
59544	08	x1	6
59544	08	x2	35
59544	09	x1	0
59643	01	x1	0
59643	01	x2	0
59680	09	x1	0
59739	08	x1	12
59739	09	x1	0
5975	09	x1	0
59789	08	x1	22
59834	01	x1	0
59834	01	x2	0
59834	08	x1	11
59834	09	x1	0
59834	09	x2	0
59835	01	x1	0
59835	08	x1	7
5983	08	x1	37
59920	01	x1	0
59924	01	x1	0
59924	01	x2	0
59924	08	x1	22
59937	09	x1	0
60005	08	x1	10
60005	09	x1	0
60100	01	x1	0
60100	08	x1	7
60100	09	x1	0
60120	01	x1	0
60120	08	x1	3
60120	09	x1	0
60133	08	x1	0
60133	09	x1	0
60145	01	x1	0
60145	09	x1	0
60214	01	x1	0
60216	01	x1	0
60216	08	x1	7
60216	08	x2	3
60280	01	x1	0
60338	01	x1	0
60349	08	x1	22
60362	01	x1	0
60362	09	x1	0
60373	08	x1	11
60424	08	x1	22
60474	08	x1	2
60474	09	x1	0
60496	01	x1	0
60496	09	x1	0
60532	08	x1	10
60550	09	x1	0
60550	09	x2	0
60575	01	x1	0
60575	01	x2	0
60575	09	x1	0
60579	01	x1	0
60579	08	x1	12
60579	09	x1	0
60581	01	x1	0
60581	09	x1	0
60617	09	x1	0
60623	01	x1	0
60623	01	x2	0
60623	08	x1	12
60637	09	x1	0
60654	01	x1	0
60654	08	x1	27
60654	09	x1	0
60687	09	x1	0
60753	09	x1	0
60753	09	x2	0
60754	08	x1	7
60776	01	x1	0
60776	08	x1	7
60814	09	x1	0
60820	08	x1	0
60820	09	x1	0
60887	09	x1	0
60927	01	x1	0
60927	08	x1	31
60956	01	x1	0
60956	01	x2	0
60956	08	x1	12
60956	09	x1	0
60956	09	x2	0
60958	08	x1	35
60963	08	x1	7
60963	09	x1	0
61030	09	x1	0
61080	08	x1	10
61095	08	x1	29
61116	08	x1	35
61125	01	x1	0
61159	09	x1	0
61162	01	x1	0
61198	01	x1	0
61198	08	x1	35
6123	01	x1	0
6123	09	x1	0
61281	08	x1	7
6133	08	x1	31
61346	08	x1	26
61347	09	x1	0
61378	09	x1	0
61395	01	x1	0
61395	01	x2	0
61395	08	x1	7
61395	08	x2	36
61395	09	x1	0
61418	09	x1	0
61466	01	x1	0
61498	01	x1	0
61498	09	x1	0
61538	09	x1	0
61601	09	x1	0
61601	09	x2	0
61642	01	x1	0
61671	09	x1	0
61675	09	x1	0
616	01	x1	0
616	09	x1	0
61708	09	x1	0
61749	01	x1	0
61749	08	x1	0
61749	09	x1	0
61779	08	x1	9
61783	09	x1	0
61810	01	x1	0
61810	08	x1	28
61810	08	x2	10
61810	09	x1	0
61810	09	x2	0
61844	08	x1	34
61844	09	x1	0
61897	09	x1	0
6189	09	x1	0
61900	09	x1	0
61991	09	x1	0
62010	08	x1	12
62048	01	x1	0
62048	08	x1	3
62049	08	x1	23
62049	09	x1	0
62069	08	x1	24
62074	01	x1	0
62079	09	x1	0
62100	09	x1	0
62108	01	x1	0
62108	09	x1	0
62116	08	x1	27
62116	09	x1	0
62118	09	x1	0
62172	08	x1	0
62172	08	x2	7
62172	09	x1	0
62172	09	x2	0
62183	01	x1	0
62183	08	x1	0
62183	09	x1	0
62224	09	x1	0
62244	08	x1	0
62244	09	x1	0
62245	01	x1	0
62267	09	x1	0
62288	01	x1	0
62294	01	x1	0
62294	09	x1	0
62353	01	x1	0
62353	08	x1	2
62353	09	x1	0
6235	01	x1	0
6235	08	x1	3
6235	09	x1	0
62384	09	x1	0
62410	01	x1	0
62410	09	x1	0
62446	09	x1	0
62456	08	x1	11
62552	09	x1	0
62576	01	x1	0
62576	08	x2	17
62650	09	x1	0
62655	09	x1	0
62682	09	x1	0
62716	01	x1	0
62716	09	x1	0
62719	08	x1	22
62719	09	x1	0
62854	08	x1	27
62854	09	x1	0
62854	09	x2	0
62934	09	x1	0
62975	01	x1	0
62975	08	x1	31
62975	09	x1	0
63021	08	x1	9
63086	09	x1	0
63199	01	x1	0
63284	08	x1	22
63347	09	x1	0
63362	09	x1	0
63364	08	x1	3
63364	09	x1	0
63414	09	x1	0
63484	09	x1	0
63517	01	x1	0
63517	01	x2	0
63517	09	x1	0
63529	01	x1	0
63537	01	x1	0
63545	01	x1	0
63545	09	x1	0
63572	09	x1	0
63574	01	x1	0
63578	01	x1	0
63593	09	x1	0
63602	01	x1	0
63602	09	x1	0
63611	09	x1	0
63691	01	x1	0
63691	08	x1	22
63691	09	x1	0
63707	08	x1	0
63759	08	x1	6
63759	08	x2	35
63759	09	x1	0
63759	09	x2	0
63839	09	x1	0
63849	08	x1	2
63873	09	x1	0
63874	01	x1	0
63920	08	x1	36
63923	01	x1	0
63924	08	x1	13
63924	09	x1	0
63930	01	x1	0
63930	08	x1	0
63930	09	x1	0
63964	08	x1	37
63964	09	x1	0
63975	01	x1	0
63975	08	x1	7
63975	09	x1	0
63997	09	x1	0
63	09	x1	0
64059	08	x1	12
64089	08	x1	22
64110	09	x1	0
64272	01	x1	0
64272	08	x1	28
64295	01	x1	0
64352	09	x1	0
64373	01	x1	0
64373	09	x1	0
64379	09	x1	0
64385	08	x1	6
64385	09	x1	0
64402	08	x1	3
64402	09	x1	0
64416	09	x1	0
64461	09	x1	0
64476	01	x1	0
64476	08	x1	11
64502	09	x1	0
64508	01	x1	0
64511	01	x1	0
64517	09	x1	0
64552	09	x1	0
64552	09	x2	0
64588	09	x1	0
64644	09	x1	0
64655	01	x1	0
64655	08	x1	35
64655	09	x1	0
64682	01	x1	0
64682	09	x1	0
64686	08	x1	7
64686	09	x1	0
64715	01	x1	0
64715	09	x1	0
64746	01	x1	0
64746	08	x1	0
64746	09	x1	0
64806	08	x1	12
64806	09	x1	0
64818	01	x1	0
64818	09	x1	0
64823	08	x1	22
64823	09	x1	0
64903	01	x1	0
64936	08	x1	2
64962	09	x1	0
64963	08	x1	17
64963	09	x1	0
64988	01	x1	0
6498	01	x1	0
65043	09	x1	0
65052	01	x1	0
65052	09	x1	0
65246	09	x1	0
65253	01	x1	0
65253	01	x2	0
65253	08	x1	11
65253	08	x2	27
65253	09	x1	0
65277	01	x1	0
65277	09	x1	0
6532	01	x1	0
6532	01	x2	0
6532	08	x1	10
6532	08	x2	28
6532	09	x1	0
6532	09	x2	0
6536	01	x1	0
6536	08	x1	22
65390	09	x1	0
65422	09	x1	0
65433	09	x1	0
65440	01	x1	0
65440	09	x1	0
65446	01	x1	0
65477	01	x1	0
65477	09	x1	0
6548	09	x1	0
65551	01	x1	0
65551	09	x1	0
65623	01	x1	0
65646	09	x1	0
65649	08	x1	27
65649	09	x1	0
6564	08	x1	0
65660	09	x1	0
65675	09	x1	0
65748	08	x1	7
65748	08	x2	3
65748	09	x1	0
6576	01	x1	0
6576	09	x1	0
65823	01	x1	0
65823	08	x1	12
65832	08	x1	28
65832	09	x1	0
65832	09	x2	0
65898	08	x1	0
65909	09	x1	0
66041	09	x1	0
66041	09	x2	0
66238	09	x1	0
66309	01	x1	0
66309	08	x1	27
66309	08	x2	11
6631	01	x1	0
6631	08	x1	28
6631	09	x1	0
66455	01	x1	0
66455	08	x1	28
66515	01	x1	0
66515	09	x1	0
66593	09	x1	0
66597	09	x1	0
66600	01	x1	0
66600	01	x2	0
66600	09	x1	0
66610	01	x1	0
66610	09	x1	0
66611	09	x1	0
66725	08	x1	12
66725	09	x1	0
66730	09	x1	0
66772	08	x1	35
66772	09	x1	0
66842	09	x1	0
66869	01	x1	0
66869	08	x1	10
6688	01	x1	0
6688	08	x1	3
6688	08	x2	7
6688	09	x1	0
66924	09	x1	0
66928	09	x1	0
66928	09	x2	0
66973	09	x1	0
66974	01	x1	0
66974	08	x1	2
66974	09	x1	0
6698	09	x1	0
66990	08	x1	22
66995	01	x1	0
66995	08	x1	1
66995	09	x1	0
67035	09	x1	0
67045	08	x1	14
67082	01	x1	0
67169	01	x1	0
67169	09	x1	0
6717	08	x1	12
6717	09	x1	0
67209	08	x1	1
67209	08	x2	1
67223	08	x1	37
6723	01	x1	0
6723	08	x1	7
6723	09	x1	0
67276	09	x1	0
67384	08	x1	10
67384	09	x1	0
67460	01	x1	0
67460	08	x1	12
67460	09	x1	0
67517	09	x1	0
67553	01	x1	0
67658	08	x1	10
67658	09	x1	0
6774	08	x1	6
67775	08	x1	27
67775	09	x1	0
67775	09	x2	0
67800	08	x1	3
67859	01	x1	0
6785	01	x1	0
67952	09	x1	0
6795	01	x1	0
6795	08	x1	6
6795	08	x2	35
6795	09	x1	0
6796	01	x1	0
6796	08	x1	0
67993	08	x1	29
68120	01	x1	0
6818	01	x1	0
6818	09	x1	0
68216	08	x1	12
68226	08	x1	28
68249	01	x1	0
68341	01	x1	0
68341	09	x1	0
68409	01	x1	0
68409	08	x1	12
68424	08	x1	30
68424	09	x1	0
68434	09	x1	0
68501	01	x1	0
68501	08	x1	12
68501	08	x2	2
68501	09	x1	0
68501	09	x2	0
68545	01	x1	0
68545	01	x2	0
68545	08	x1	11
68545	09	x1	0
68545	09	x2	0
6854	08	x1	19
6854	09	x1	0
68553	08	x1	7
68553	09	x1	0
68575	09	x1	0
68588	08	x1	12
68588	09	x1	0
68735	01	x1	0
68735	09	x1	0
68735	09	x2	0
68782	09	x1	0
68846	09	x1	0
68880	08	x1	4
68880	09	x1	0
68903	09	x1	0
68947	08	x1	12
69015	08	x1	19
69052	01	x1	0
69069	09	x1	0
69137	01	x1	0
69196	09	x1	0
69257	08	x1	35
69257	09	x1	0
69324	01	x1	0
69324	01	x2	0
69324	09	x1	0
69372	08	x1	28
69372	09	x1	0
69448	01	x1	0
69448	08	x1	5
69482	08	x1	2
69482	09	x1	0
69482	09	x2	0
69488	09	x1	0
69555	09	x1	0
69588	08	x1	35
69777	01	x1	0
69777	08	x1	12
69777	09	x1	0
69798	01	x1	0
69798	08	x1	12
69907	08	x1	19
69907	09	x1	0
69926	01	x1	0
69926	09	x1	0
69990	08	x1	35
69990	09	x1	0
70107	09	x1	0
70112	09	x1	0
70261	08	x1	35
7034	08	x1	37
70445	01	x1	0
70445	08	x1	9
70445	09	x1	0
70490	08	x1	25
70508	01	x1	0
70508	08	x1	12
70512	08	x1	12
70512	08	x2	12
70551	08	x1	11
70551	09	x1	0
70552	01	x1	0
70552	08	x1	9
70552	09	x1	0
7066	08	x1	11
7066	09	x1	0
70673	09	x1	0
70700	09	x1	0
70835	01	x1	0
70938	08	x1	9
70986	08	x1	37
70986	09	x1	0
71120	08	x1	11
71120	09	x1	0
71120	09	x2	0
71183	09	x1	0
71220	09	x1	0
71323	09	x1	0
71480	08	x1	2
71480	09	x1	0
71526	09	x1	0
71559	08	x1	27
71559	09	x1	0
71582	09	x1	0
71582	09	x2	0
71626	09	x1	0
71628	09	x1	0
71644	09	x1	0
71673	09	x1	0
71738	01	x1	0
71738	09	x1	0
71765	01	x1	0
71765	09	x1	0
71790	08	x1	25
71795	01	x1	0
71795	08	x1	35
71931	01	x1	0
71931	09	x1	0
72006	01	x1	0
7205	08	x1	26
7205	09	x1	0
72216	09	x1	0
72239	08	x1	3
72272	09	x1	0
72272	09	x2	0
72334	01	x1	0
72334	09	x1	0
72348	08	x1	27
72400	01	x1	0
72400	09	x1	0
72406	09	x1	0
72484	01	x1	0
72484	09	x1	0
72557	09	x1	0
72715	01	x1	0
72715	08	x1	12
72715	08	x2	2
72750	08	x1	37
72750	09	x1	0
72758	08	x1	12
72758	08	x2	22
72774	09	x1	0
72798	08	x1	0
72835	09	x1	0
72908	09	x1	0
72938	01	x1	0
72938	08	x1	3
72938	09	x1	0
73038	01	x1	0
73175	01	x1	0
73175	09	x1	0
73194	09	x1	0
7321	08	x1	22
73242	01	x1	0
73242	08	x1	28
73242	09	x1	0
73245	09	x1	0
73255	01	x1	0
73255	08	x1	35
73255	08	x2	6
73255	09	x1	0
7325	09	x1	0
73332	09	x1	0
7354	09	x1	0
7357	01	x1	0
73615	01	x1	0
73615	08	x1	10
73615	09	x1	0
736	01	x1	0
736	09	x1	0
73792	09	x1	0
7381	01	x1	0
7381	08	x1	10
7381	09	x1	0
73891	01	x1	0
73891	09	x1	0
7391	09	x1	0
73935	09	x1	0
73987	01	x1	0
73987	09	x1	0
73994	01	x1	0
74025	08	x1	25
74025	09	x1	0
74115	01	x1	0
74138	01	x1	0
74138	01	x2	0
74138	09	x1	0
74139	01	x1	0
74139	09	x1	0
74191	01	x1	0
74191	08	x1	10
74191	09	x1	0
74192	09	x1	0
74221	01	x1	0
74221	09	x1	0
74358	01	x1	0
74358	01	x2	0
74358	08	x1	11
74358	09	x1	0
74439	09	x1	0
74452	09	x1	0
74466	08	x1	27
74512	01	x1	0
74512	08	x1	9
74600	01	x1	0
74600	09	x1	0
7461	09	x1	0
74726	01	x1	0
74763	01	x1	0
74763	01	x2	0
74763	08	x1	22
74763	09	x1	0
74763	09	x2	0
74896	09	x1	0
74902	01	x1	0
74902	09	x1	0
74924	09	x1	0
75008	01	x1	0
75008	08	x1	10
75008	09	x1	0
7512	08	x1	12
7512	09	x1	0
75277	08	x1	12
75277	09	x1	0
75305	01	x1	0
75305	09	x1	0
75337	09	x1	0
75513	09	x1	0
75551	08	x1	0
7556	01	x1	0
7556	09	x1	0
75648	01	x1	0
75648	09	x1	0
75661	08	x1	27
75696	01	x1	0
75696	09	x1	0
75717	09	x1	0
75744	01	x1	0
75830	08	x1	34
75832	01	x1	0
75832	09	x1	0
75877	08	x1	12
75924	01	x1	0
75941	08	x1	3
75941	09	x1	0
75981	01	x1	0
75981	08	x1	11
75981	08	x2	27
76028	01	x1	0
76135	09	x1	0
7615	01	x1	0
7615	09	x1	0
76244	01	x1	0
76264	08	x1	9
76405	01	x1	0
76405	09	x1	0
76435	01	x1	0
76438	01	x1	0
76438	08	x1	12
76438	09	x1	0
76516	01	x1	0
76516	09	x1	0
76594	09	x1	0
76777	09	x1	0
76821	01	x1	0
76821	08	x2	37
76821	09	x1	0
7689	08	x1	12
7689	09	x1	0
7689	09	x2	0
76928	01	x1	0
7692	08	x1	7
7692	09	x1	0
7692	09	x2	0
77000	08	x1	9
77026	08	x1	32
7704	01	x1	0
7704	09	x1	0
77068	01	x1	0
77094	09	x1	0
77111	01	x1	0
7712	01	x1	0
7712	08	x1	37
7712	08	x2	9
7719	08	x1	7
7719	09	x1	0
77239	01	x1	0
77239	09	x1	0
7727	09	x1	0
7732	09	x1	0
7737	08	x1	35
77454	09	x1	0
77515	08	x1	6
77515	09	x1	0
77534	08	x1	2
77534	08	x2	12
77534	09	x1	0
77534	09	x2	0
77655	08	x1	36
77655	09	x1	0
7765	01	x1	0
7765	09	x1	0
7770	08	x1	8
7770	09	x1	0
77726	01	x1	0
77762	01	x1	0
77762	09	x1	0
77797	08	x1	28
77797	09	x1	0
77802	01	x1	0
77894	08	x1	12
77894	09	x1	0
77973	09	x1	0
7829	01	x1	0
78381	01	x1	0
78381	09	x1	0
78616	09	x1	0
78664	08	x1	17
78723	09	x1	0
78852	08	x1	1
78976	09	x1	0
79007	01	x1	0
79007	09	x1	0
79010	09	x1	0
79071	01	x1	0
79071	08	x1	27
7907	01	x1	0
7912	01	x1	0
79143	08	x1	2
79151	09	x1	0
79170	01	x1	0
79170	09	x1	0
7942	08	x1	12
7942	09	x1	0
7969	09	x1	0
7986	08	x1	22
8005	09	x1	0
808	01	x1	0
808	08	x1	0
808	09	x1	0
8105	08	x1	28
8105	09	x1	0
8166	08	x1	36
8166	09	x1	0
8185	08	x1	6
8185	09	x1	0
81943	08	x1	8
8247	09	x1	0
82627	09	x1	0
841	08	x1	3
84501	01	x1	0
84501	09	x1	0
8451	09	x1	0
8480	08	x1	9
8503	09	x1	0
8516	09	x1	0
8523	09	x1	0
86041	09	x1	0
86139	09	x1	0
86272	09	x1	0
8711	09	x1	0
8721	01	x1	0
8721	08	x1	22
8721	09	x1	0
8728	01	x1	0
8728	09	x1	0
87296	01	x1	0
87296	01	x2	0
8729	01	x1	0
8729	08	x1	2
8729	09	x1	0
8729	09	x2	0
8738	01	x1	0
8751	01	x1	0
8751	09	x1	0
8753	01	x1	0
8753	09	x1	0
8779	08	x1	22
88452	08	x1	8
8845	08	x1	4
8845	09	x1	0
8859	01	x1	0
8859	09	x1	0
8882	01	x1	0
8882	08	x1	35
891	01	x1	0
891	09	x1	0
8966	01	x1	0
8966	01	x2	0
8966	08	x1	37
8966	09	x1	0
8966	09	x2	0
8967	01	x1	0
8967	09	x1	0
8967	09	x2	0
9026	01	x1	0
9026	09	x1	0
9064	01	x1	0
9064	08	x1	27
9064	09	x1	0
9125	01	x1	0
9226	08	x1	28
9226	09	x1	0
92595	09	x1	0
9270	09	x1	0
9279	01	x1	0
9368	01	x1	0
9465	08	x1	3
9465	09	x1	0
9465	09	x2	0
9475	01	x1	0
9477	09	x1	0
949	08	x1	0
949	09	x1	0
9509	01	x1	0
9509	08	x1	37
9509	09	x1	0
9577	01	x1	0
9577	08	x1	22
9577	09	x1	0
9577	09	x2	0
958	01	x1	0
958	09	x1	0
9622	01	x1	0
9624	01	x1	0
9624	08	x1	37
9624	09	x1	0
9650	01	x1	0
9650	08	x1	20
9650	09	x1	0
9650	09	x2	0
9786	08	x1	35
9786	09	x1	0
9789	09	x1	0
9819	01	x1	0
9821	01	x1	0
9837	09	x1	0
9910	09	x1	0
9917	01	x1	0
9917	08	x1	12
9921	08	x1	19
9921	09	x1	0
9926	01	x1	0
